Unnamed: 0,reger,reger2,reger3,dis1,dis2,dis3
3,"('BBB', 'VVD', 'SGP', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')",237.10156129393584,276.6923818888462,292.68648560339034
5,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', '50PLUS', 'D66', 'GL/PvdA', 'CDA')",217.87218521850323,276.6923818888462,287.6616417150732
12,"('BBB', 'VVD', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA')",141.52105911152964,142.15397690818665,161.38940977668122
13,"('VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA')","('VVD', 'CU', 'D66', 'GL/PvdA')",121.58199960093812,130.783128354906,131.74271499719003
14,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'SGP', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,170.23239605224074,173.7908639926679
15,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'SGP', 'D66', 'GL/PvdA', 'CDA')",276.6923818888462,292.68648560339034,317.5173225015857
17,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'SP', 'PvdD', 'D66', 'GL/PvdA')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')",276.6923818888462,291.0626113204384,292.68648560339034
23,"('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA')",107.29749950604408,118.65316690049052,141.52105911152964
25,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')",187.96326918839728,194.03201295034924,211.38537346799063
28,"('CU', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA', 'NSC')",158.90384762840208,170.23239605224074,170.9303970029019
29,"('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'SGP', 'GL/PvdA', 'CDA', 'NSC')",211.38537346799063,217.87218521850323,237.10156129393584
30,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'SGP', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,168.74108562642266,170.23239605224074
32,"('SP', 'PvdD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'CU', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'SP', 'D66', 'GL/PvdA', 'CDA')",235.19143081242385,259.7704070649009,262.5448702668092
33,"('BBB', 'VVD', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', '50PLUS', 'GL/PvdA', 'CDA')",141.52105911152964,170.23239605224074,186.06353005787645
34,"('BBB', 'VVD', 'CU', 'SGP', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'PvdD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'Volt', 'D66', 'GL/PvdA', 'CDA', 'NSC')",505.0502437172108,535.1161551306593,547.1494747209186
36,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,187.96326918839728,194.03201295034924
38,"('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', '50PLUS', 'GL/PvdA', 'CDA', 'NSC')",170.23239605224074,217.87218521850323,227.92353676217704
42,"('VVD', 'GL/PvdA', 'CDA')","('VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA')",98.97598546674084,121.58199960093812,130.783128354906
45,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,170.23239605224074,170.9303970029019
47,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')",142.15397690818665,170.23239605224074,187.96326918839728
48,"('PVV', 'BBB', 'CU', 'SP', 'SGP', 'Volt')","('BBB', 'VVD', 'CU', 'SGP', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'SP', 'D66', 'GL/PvdA', 'NSC')",502.2204180674855,505.0502437172108,510.9470209238652
54,"('VVD', 'D66', 'GL/PvdA')","('VVD', 'CU', 'D66', 'GL/PvdA')","('VVD', 'Volt', 'D66', 'GL/PvdA')",97.21060140775268,131.74271499719003,135.99889614109924
57,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'SGP', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,168.74108562642266,170.23239605224074
58,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'SGP', 'D66', 'GL/PvdA', 'CDA', 'NSC')",276.6923818888462,283.4036734917234,288.97612127747306
61,"('VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA')","('VVD', 'Volt', 'D66', 'GL/PvdA')",121.58199960093812,130.783128354906,135.99889614109924
63,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'SGP', 'GL/PvdA', 'CDA', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', '50PLUS', 'SGP', 'NSC')",217.87218521850323,237.10156129393584,255.76419704979352
66,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')",187.96326918839728,194.03201295034924,211.38537346799063
72,"('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')",187.96326918839728,194.03201295034924,211.38537346799063
74,"('VVD', 'SP', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'CU', 'SP', 'D66', 'GL/PvdA', 'CDA')","('VVD', '50PLUS', 'SP', 'D66', 'GL/PvdA', 'CDA')",276.88959131631674,354.131165932207,359.7924925873836
82,"('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')",170.23239605224074,187.96326918839728,194.03201295034924
86,"('PVV', 'BBB', 'VVD', 'FvD')","('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21')",89.55419718441567,107.29749950604408,108.90853344870122
88,"('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'NSC')","('VVD', 'CU', 'D66', 'GL/PvdA')",107.29749950604408,131.05985365751485,131.74271499719003
93,"('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')",194.03201295034924,211.38537346799063,217.87218521850323
97,"('Denk', 'BBB', 'Volt', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'Volt', 'D66', 'GL/PvdA', 'CDA', 'NSC')",336.024859996303,371.25716147064605,389.61300166360496
101,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'Volt', 'D66', 'GL/PvdA', 'CDA', 'NSC')",276.6923818888462,292.68648560339034,298.0167214541021
103,"('VVD', 'CU', 'D66', 'GL/PvdA')","('VVD', 'Volt', 'D66', 'GL/PvdA')","('VVD', 'D66', 'GL/PvdA', 'CDA')",131.74271499719003,135.99889614109924,142.15397690818665
115,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP', 'NSC')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')",142.15397690818665,144.67329889036017,187.96326918839728
117,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'CU', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,187.96326918839728,194.03201295034924
118,"('VVD', 'GL/PvdA', 'CDA')","('VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA')",98.97598546674084,121.58199960093812,130.783128354906
